SC2,SC3,SC4,B2b,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_11,E1_12,E1_13,E1_14,E1_15,E1_16,E1_15_TEXT,E2,E3,E3_TEXT,E8,E8a,E7,H1,H3_1,H3_2,H3_3,H3_4,H3_5,H3_6,H3_7,H7_1,H7_2,H7_3,H7_4,H7_5,H7_5_TEXT,H8,H9New,H10,H11,H12,Z1,Z5,Z5_TEXT,Z10,WEIGHT
3,2,4000,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,5,3,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,5,1,3,3,4,3,,1,0.66
3,2,4000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,,1,,4,2,0,0,1,1,0,0,0,0,0,0,0,0,,1,3,1,3,2,6,3,,2,0.66
4,2,4879,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,1,0,0,1,1,0,0,0,0,0,0,,1,4,2,3,3,4,4,,2,0.67
4,2,4879,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,1,0,1,1,1,0,0,0,0,0,0,,99,5,1,5,4,3,8,,2,0.67
4,2,4879,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,2,3,4,4,3,,2,0.67
4,2,4879,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,3,3,1,5,,2,0.67
4,2,4870,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,5,3,,2,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,,99,3,1,3,3,6,4,,1,0.67
4,2,4870,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,1,1,0,0,0,0,0,0,,1,3,1,4,3,6,1,,2,0.67
4,2,4869,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,5,2,0,1,1,0,1,1,0,0,0,0,0,0,,99,3,1,4,4,5,6,,2,0.67
4,2,4868,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,,2,2,1,2,2,4,3,,1,0.67
4,2,4868,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,0,0,1,0,0,0,0,0,0,,2,4,2,4,3,6,6,,2,0.67
4,2,4818,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,2,1,3,99,0,0,1,0,0,1,0,0,0,0,0,0,,1,3,1,3,3,6,97,"single, adult child and prep child",2,0.67
4,2,4817,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,2,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,3,1,3,4,5,5,,1,0.67
4,2,4817,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,1,1,1,0,0,0,0,0,0,,1,5,1,4,4,6,6,,2,0.67
4,2,4817,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,1,1,1,0,0,0,1,0,0,0,0,1,0,,1,4,1,4,4,4,5,,2,0.67
4,2,4815,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,2,2,1,6,4,,2,0.67
4,2,4814,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,1,3,4,4,2,,1,0.67
4,2,4814,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,4,99,0,1,0,0,0,1,0,0,0,0,0,0,,99,3,2,3,3,6,5,,2,0.67
4,2,4814,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,14,3,,2,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,,1,2,1,2,1,3,1,,2,0.67
4,2,4814,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,4,1,0,1,0,0,1,1,0,0,1,0,0,0,,1,4,1,4,3,6,6,,2,0.67
4,2,4814,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,2,5,5,6,7,,2,0.67
4,2,4812,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,1,government website,1,4,1,,,6,1,,2,0.67
4,2,4811,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,0,1,0,0,0,0,0,0,,99,4,2,4,4,6,8,,2,0.67
4,2,4810,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,10,5,,2,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,,1,3,1,3,2,6,4,,2,0.67
4,2,4810,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,1,0,0,1,0,1,0,0,0,0,0,1,news,1,3,1,4,3,6,5,,2,0.67
4,2,4802,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,3,3,6,2,,2,0.67
4,2,4743,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,4,4,7,,2,0.67
4,2,4740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,99,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,2,,,6,4,,2,0.67
4,2,4740,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,,12,3,,1,,4,1,1,1,1,1,1,1,0,0,1,0,0,0,,1,4,1,4,4,4,5,,2,0.67
4,2,4740,99,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,6,4,,2,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,5,1,5,5,3,3,,2,0.67
4,2,4740,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,5,,2,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,4,4,1,,2,0.67
4,2,4740,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,11,1,,1,,4,2,1,1,0,0,0,1,0,0,1,0,0,0,,1,4,1,4,2,6,6,,2,0.67
4,2,4740,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,0,0,1,0,0,0,0,0,0,,1,4,2,4,4,6,1,,2,0.67
4,2,4703,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Applied for a marriage certificate,15,5,,1,,4,2,0,1,0,0,1,1,0,0,0,0,0,0,,1,4,1,4,3,6,4,,2,0.67
4,2,4703,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,5,3,,1,,5,1,1,1,1,1,1,1,0,0,0,0,0,1,through my employer,1,3,2,3,4,6,5,,2,0.67
4,2,4680,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,5,3,,1,,4,2,1,1,1,0,0,1,0,0,1,0,0,0,,1,4,1,4,4,6,6,,2,0.67
4,2,4670,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,1,1,1,0,1,0,0,0,1,0,0,0,,1,4,1,3,2,6,97,Single with kids mixed ages,1,0.67
4,2,4670,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,0,0,1,0,0,0,0,0,0,,2,4,1,4,5,4,5,,2,0.67
4,2,4670,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,3,5,,2,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,,1,3,1,3,2,6,6,,2,0.67
4,2,4655,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,5,2,0,1,1,0,1,1,0,0,0,0,0,0,,1,5,1,5,4,5,6,,2,0.67
4,2,4655,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,99,4,1,4,3,6,5,,2,0.67
4,2,4655,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,3,,1,,5,2,0,1,1,0,1,0,0,0,0,0,0,0,,1,4,1,4,4,6,5,,2,0.67
4,2,4655,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,12,97,accountant,1,,4,2,0,1,1,1,0,1,0,0,0,0,0,0,,1,3,1,4,4,6,2,,2,0.67
4,2,4570,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,5,,1,,4,2,1,1,0,1,1,0,0,0,0,0,0,1,internet,1,3,1,3,3,6,5,,2,0.67
4,2,4455,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,4,99,0,1,1,0,0,1,0,0,0,0,0,0,,1,4,1,4,3,6,5,,2,0.67
4,2,4401,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,,2,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,,1,5,1,4,3,2,3,,2,0.67
4,2,4350,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,0,0,1,0,0,0,0,0,0,,2,4,1,4,4,6,6,,2,0.67
4,2,4350,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,10,2,,1,,4,2,1,1,0,1,0,1,0,0,0,0,1,0,,1,5,1,4,2,6,7,,2,0.67
4,2,4350,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,10,3,,1,,5,1,1,1,1,0,0,1,0,0,0,0,0,1,I think it was online,1,4,2,4,3,5,8,,2,0.67
4,2,4343,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,5,,1,,4,2,1,0,1,0,0,0,0,1,0,0,0,0,,2,3,2,4,3,6,5,,2,0.67
4,2,4341,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,97,At a police station,1,,5,2,0,1,1,1,0,1,0,0,0,0,0,0,,2,4,1,4,2,6,97,family - children from adult to toddler,1,0.67
4,2,4341,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,4,5,,2,1,1,2,1,0,1,1,1,1,0,0,0,0,1,0,,99,2,1,1,2,4,97,"Couple, deceised child",2,0.67
4,2,4341,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,1,1,1,0,1,0,1,0,1,0,0,0,0,,1,4,1,4,4,6,6,,2,0.67
4,2,4304,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,99,0,0,0,0,0,0,1,0,0,0,0,0,,1,6,1,,,6,1,,2,0.67
4,2,4300,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,4,5,,1,0.67
4,2,4300,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,10,3,,1,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,1,4,3,4,5,,1,0.67
4,2,4300,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,2,0,0,0,1,1,0,0,0,0,0,0,0,,1,5,1,4,4,6,6,,2,0.67
4,2,481,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,5,,1,,4,2,0,1,1,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,4,3,,2,0.67
6,2,4868,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,3,1,3,3,6,8,,2,0.69
6,2,4849,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,99,0,1,1,0,1,1,0,0,0,0,0,0,,1,5,1,4,4,6,3,,1,0.69
6,2,4815,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,1,4,4,6,8,,2,0.69
6,2,4812,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,1,1,1,0,1,0,0,0,0,0,1,0,,1,4,1,4,4,6,8,,2,0.69
6,2,4740,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,0,1,0,0,0,0,0,0,0,0,,99,2,1,,,5,8,,2,0.69
6,2,4740,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,5,5,,1,,5,1,1,1,0,0,0,1,0,0,0,0,0,1,Online search for Govt Dept years ago,1,3,1,3,3,6,97,"Intergenerational. Couple, one adult child, one aged parent",2,0.69
6,2,4700,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,4,,2,1,3,2,0,1,1,1,0,0,0,0,0,0,0,0,,2,2,1,2,2,6,8,,2,0.69
6,2,4680,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,99,0,1,0,0,0,0,0,0,0,0,0,0,,2,5,1,,,6,8,,2,0.69
6,2,4670,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,,1,,4,2,1,0,1,0,0,0,0,0,0,0,0,1,Online,1,4,1,3,4,6,8,,2,0.69
6,2,4670,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,,5,3,,1,,4,2,0,1,0,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,4,3,,2,0.69
6,2,4655,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,0,0,0,0,0,0,0,0,,2,4,1,4,3,4,8,,1,0.69
6,2,4570,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,99,4,1,4,3,6,7,,2,0.69
6,2,4570,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,4,,1,,4,2,0,1,1,0,1,0,0,0,0,0,0,0,,99,6,2,4,3,6,8,,2,0.69
6,2,4301,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,passport,15,3,,1,,4,2,0,1,1,1,1,0,0,0,0,0,0,0,,1,4,1,4,3,6,8,,2,0.69
6,2,4078,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,5,1,,1,,4,99,0,1,1,0,0,0,0,0,0,0,0,0,,1,4,1,4,3,6,8,,2,0.69
6,2,4078,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,4,97,car yard did it for me,1,,5,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,2,1,4,4,6,8,,2,0.69
4,2,4575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,changed vehicle registration into my name,15,5,,1,,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,1,4,1,4,4,6,5,,2,0.75
4,2,4564,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,0,1,1,1,0,1,0,0,0,0,0,1,None,1,4,1,4,4,6,6,,2,0.75
4,2,4558,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Applied for a bond loan,8,3,,1,,4,2,1,1,1,0,1,1,0,0,1,0,0,0,,1,4,1,4,3,6,2,,2,0.75
4,2,4556,4,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,,5,3,,1,,4,2,0,0,1,0,0,1,0,0,0,0,0,0,,2,2,1,4,3,6,3,,2,0.75
4,2,4555,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,1,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,,2,3,1,3,2,4,5,,2,0.75
4,2,4508,5,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,,6,4,,1,,4,2,1,1,0,1,0,1,0,0,0,0,0,1,Internet search,1,4,1,4,4,6,97,"Couple family-youngest child in highschool,two adult children also at home",1,0.75
4,2,4500,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,5,4,,1,,5,2,0,1,0,1,0,0,0,0,0,0,0,0,,2,5,1,4,4,6,6,,2,0.75
4,2,4500,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,1,4,3,4,5,,2,0.75
4,2,4306,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,4,,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,1,3,2,6,6,,2,0.75
4,2,4305,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,4,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,3,1,3,3,6,5,,2,0.75
4,2,4285,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,8,3,,1,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,3,1,3,4,6,6,,2,0.75
4,2,4285,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,6,1,5,4,6,5,,2,0.75
4,2,4280,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,inform centrelink of my mother's death,5,3,,1,,5,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,1,4,2,4,6,,2,0.75
4,2,4224,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,1,0,0,1,1,0,0,0,1,0,0,0,,1,4,1,4,4,3,3,,2,0.75
4,2,4217,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,4,2,0,1,1,1,1,0,0,0,0,0,0,0,,1,4,1,4,4,4,8,,2,0.75
4,2,4215,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,1,0,0,0,0,0,0,0,0,0,0,,99,4,1,4,4,4,6,,2,0.75
4,2,4214,4,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,,10,3,,1,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,2,4,4,3,4,,2,0.75
4,2,4212,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,2,,1,,5,2,0,1,1,0,0,0,0,0,0,0,0,0,,2,4,1,4,3,6,8,,2,0.75
4,2,4209,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,99,0,1,0,1,0,1,0,0,0,0,0,0,,1,4,1,3,2,3,4,,1,0.75
4,2,4209,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,6,3,,1,,5,2,1,1,0,1,1,1,0,0,0,0,1,0,,99,4,1,4,3,4,5,,2,0.75
4,2,4209,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,1,1,0,1,1,0,0,0,0,1,0,1,0,,1,5,1,5,4,2,6,,2,0.75
4,2,4208,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,1,1,0,1,1,0,0,0,1,0,0,0,,1,4,1,4,3,6,5,,2,0.75
4,2,4207,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,3,3,5,6,,1,0.75
4,2,4207,99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,10,3,,2,1,99,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,6,2,3,3,6,5,,2,0.75
4,2,4179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,1,1,0,0,0,0,0,0,0,0,,1,4,1,,,6,1,,2,0.75
4,2,4178,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,8,3,,1,,5,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,4,1,5,4,6,3,,2,0.75
4,2,4169,5,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,,10,3,,1,,5,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,5,1,4,4,3,4,,2,0.75
4,2,4169,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,applied for parking permit,15,2,,1,,5,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,1,4,4,5,3,,2,0.75
4,2,4165,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,4,1,4,4,6,8,,2,0.75
4,2,4163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,99,0,0,0,0,0,0,1,0,0,0,0,0,,99,3,2,,,5,5,,1,0.75
4,2,4161,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,,1,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,4,1,3,3,6,3,,1,0.75
4,2,4154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,,,5,3,,2,0.75
4,2,4154,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,0,0,1,0,0,0,0,0,0,0,0,,1,4,1,4,4,4,5,,2,0.75
4,2,4152,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,6,1,4,4,1,4,,1,0.75
4,2,4152,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,5,3,,1,,2,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,3,1,2,3,6,5,,2,0.75
4,2,4152,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,1,0,0,0,0,0,0,0,0,,2,4,1,4,4,6,5,,2,0.75
4,2,4132,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,1,1,0,1,0,1,0,0,1,0,0,0,,1,5,1,4,5,4,5,,2,0.75
4,2,4128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,0,1,0,1,0,0,0,0,0,0,,2,3,1,,,5,3,,2,0.75
4,2,4127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,1,0,0,1,1,0,0,0,0,0,0,,99,3,2,,,6,8,,2,0.75
4,2,4123,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,99,4,1,4,4,6,6,,2,0.75
4,2,4122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,99,0,1,1,1,0,0,0,0,0,0,0,0,,1,4,1,,,3,4,,2,0.75
4,2,4122,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,5,2,0,1,0,1,1,1,0,0,0,0,0,0,,1,4,1,4,4,6,7,,2,0.75
4,2,4122,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,5,,2,1,4,1,1,1,1,1,1,1,0,0,1,0,0,1,online,1,5,1,4,4,5,8,,2,0.75
4,2,4121,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,2,3,3,4,8,,2,0.75
4,2,4120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,,1,,4,2,0,0,0,1,0,1,0,0,0,0,0,0,,2,4,1,4,3,4,2,,2,0.75
4,2,4118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,16,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,5,2,,,1,1,,2,0.75
4,2,4109,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,2,4,4,6,6,,1,0.75
4,2,4109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,14,3,,1,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,5,1,4,1,4,3,,2,0.75
4,2,4109,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,,2,4,1,5,4,4,6,,2,0.75
4,2,4103,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,5,3,,1,,4,1,0,0,1,0,0,1,0,0,0,1,1,0,,1,5,1,4,1,6,4,,1,0.75
4,2,4103,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,,1,,5,1,0,0,0,1,1,0,0,0,1,1,0,0,,1,5,1,4,1,6,4,,1,0.75
4,2,4103,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,5,,1,,4,1,1,1,0,1,0,0,0,0,1,0,0,0,,1,4,1,4,4,5,3,,2,0.75
4,2,4074,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,1,,5,2,1,1,0,1,0,1,0,0,0,0,1,0,,1,5,1,4,3,6,6,,2,0.75
4,2,4070,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,7,3,,1,,4,2,0,1,0,1,1,1,0,0,0,0,0,0,,1,3,1,3,3,6,8,,2,0.75
4,2,4070,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,7,3,,1,,4,2,0,1,0,1,1,0,0,0,0,0,0,0,,1,4,1,4,4,5,8,,2,0.75
4,2,4069,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,3,,1,,4,2,0,1,0,1,0,0,0,0,0,0,0,0,,1,3,1,3,3,5,3,,2,0.75
4,2,4053,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,8,5,,1,,3,1,0,1,0,0,0,1,0,0,0,0,1,0,,1,4,1,4,4,6,6,,2,0.75
4,2,4053,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,8,1,,1,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,1,4,4,6,4,,2,0.75
4,2,4037,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,6,4,,1,,4,2,0,1,0,0,0,1,0,0,0,0,0,0,,1,4,1,3,3,6,3,,2,0.75
4,2,4037,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,4,2,0,1,1,1,1,1,0,0,0,0,0,0,,1,4,2,4,4,6,4,,2,0.75
4,2,4036,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,3,3,,1,,4,2,0,1,0,1,0,1,0,0,0,0,0,0,,1,4,1,4,3,6,5,,2,0.75
4,2,4034,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,3,,1,,5,2,0,1,0,1,0,1,0,0,0,0,0,0,,2,4,1,4,4,3,5,,1,0.75
